Seed,NW1,NW2,Trees,Unsolvable?
98689,75,8,7358738464,0
98690,75,22,7431752215,0
98691,68,6,64106225724,0
98692,65,4,155000000000,0
98693,75,24,8010761804,0
98694,74,24,5392766168,0
98695,74,14,8219685408,0
98696,70,22,28575869424,0
98697,67,14,77118003059,0
98698,70,24,19555743632,0
98699,75,44,3602566476,0
98700,70,4,40951570528,0
98701,75,38,4662810236,0
98702,69,22,33732636525,0
98703,66,0,194000000000,0
98704,72,6,18827524192,0
98705,77,36,2378116000,0
98706,62,0,369000000000,0
98707,72,20,12954322736,0
98708,71,10,28439966956,0
98709,75,42,3053899325,0
98710,64,8,241000000000,0
98711,66,6,114000000000,0
98712,72,16,20666402781,0
98713,71,2,36445073478,0
98714,69,26,28232543808,0
98715,74,24,7322729020,0
98716,75,34,4420065400,0
98717,77,44,1874955075,0
98718,73,10,11231251200,0
98719,74,28,7139363784,0
98720,73,28,9154902080,0
98721,78,34,2084684638,0
98722,73,34,3545917760,0
98723,72,28,13943186252,0
98724,71,18,23372471136,0
98725,74,22,8296168960,0
98726,70,18,32281093775,0
98727,69,16,22434234336,0
98728,72,14,19803362775,0
98729,74,20,8346357484,0
98730,76,46,2833554635,0
98731,72,14,14064266517,0
98732,69,6,40911526656,0
98733,78,30,1893836286,0
98734,64,8,191000000000,0
98735,66,4,167000000000,0
98736,74,14,9039138836,0
98737,75,20,7915211262,0
98738,74,16,8128844618,0
98739,74,52,4974460104,0
98740,73,32,8144992376,0
98741,66,16,93476031168,0
98742,71,18,22412166300,0
98743,73,6,15052789108,0
98744,64,36,82810404864,0
98745,61,16,338000000000,0
98746,67,4,90995026752,0
98747,67,28,71465499264,0
98748,70,38,16305429440,0
98749,71,16,22819920123,0
98750,68,2,76001944508,0
98751,68,10,64086115739,0
98752,73,8,16755285356,0
98753,69,8,53414335328,0
98754,74,18,9701561765,0
98755,75,24,6706028225,0
98756,75,30,5931005184,0
98757,76,18,3879123568,0
98758,74,22,7893510848,0
98759,66,14,103000000000,0
98760,73,8,14797088000,0
98761,65,4,169000000000,0
98762,72,12,19942579239,0
98763,76,48,3654420000,0
98764,75,42,4548910080,0
98765,66,12,117000000000,0
98766,68,16,67498112880,0
98767,70,8,37915997760,0
98768,74,22,9187052244,0
98769,69,12,46961379369,0
98770,69,14,35340495872,0
98771,80,44,1022463456,0
98772,66,6,108000000000,0
98773,70,14,32443020677,0
98774,73,20,12400323822,0
98775,73,44,8393005225,0
98776,64,32,137000000000,0
98777,66,10,156000000000,0
98778,80,64,808206336,0
98779,73,10,16181036975,0
98780,74,30,9117882416,0
98781,62,8,283000000000,0
98782,76,40,2804471663,0
98783,68,18,35968142820,0
98784,74,16,8676843520,0
98785,76,40,2718304928,0
98786,73,14,15127556288,0
98787,74,12,10754699648,0
98788,78,48,1430678193,0
98789,67,12,69990953008,0
98790,77,32,2601218193,0
98791,76,24,4110330613,0
98792,74,10,9912648732,0
98793,72,20,13545556120,0
98794,66,16,68443159482,0
98795,75,34,5245702784,0
98796,76,28,4379556348,0
98797,72,2,20043654900,0
98798,65,6,186000000000,0
98799,72,20,17999162464,0
98800,76,38,3871490672,0
98801,66,10,74853096073,0
98802,77,50,2236295056,0
98803,73,18,8080334308,0
98804,72,42,9225359116,0
98805,76,26,3680046963,0
98806,76,44,2129699510,0
98807,73,14,11488027884,0
98808,74,14,8494319445,0
98809,58,6,1000000000000,0
98810,72,28,18556401168,0
98811,74,44,2838463800,0
98812,68,20,39395941628,0
98813,75,46,2356997172,0
98814,69,2,60822908511,0
98815,72,6,22213862912,0
98816,70,14,30725744986,0
98817,67,8,119000000000,0
98818,72,26,13747673142,0
98819,63,8,219000000000,0
98820,66,6,130000000000,0
98821,73,28,16304662234,0
98822,74,30,6204362714,0
98823,66,12,122000000000,0
98824,75,46,3325120512,0
98825,69,24,28783874000,0
98826,68,8,73801870452,0
98827,72,14,23655323324,0
98828,69,14,33233132512,0
98829,67,22,37646714880,0
98830,68,8,75350945756,0
98831,68,8,72667206900,0
98832,74,22,7944508712,0
98833,69,4,47085500472,0
98834,76,34,3982251000,0
98835,72,18,9780197280,0
98836,72,16,19014513056,0
98837,67,16,57773527221,0
98838,73,38,5354523392,0
98839,79,54,1359722742,0
98840,70,26,20859576320,0
98841,79,48,923702064,0
98842,67,12,52952974400,0
98843,68,14,44928678656,0
98844,69,24,33920743545,0
98845,79,48,1433012625,0
98846,72,8,17779127807,0
98847,70,10,43318106811,0
98848,76,24,4965117989,0
98849,68,4,76756058240,0
98850,77,30,2613010176,0
98851,68,4,73323539712,0
98852,78,40,1162683945,0
98853,74,16,8168068244,0
98854,73,24,8534630171,0
98855,68,10,73295665212,0
98856,69,46,23955552000,0
98857,73,10,14153859543,0
98858,68,8,81380215312,0
98859,64,8,228000000000,0
98860,72,40,6604229872,0
98861,70,0,47705524000,0
98862,74,32,6828077860,0
98863,74,48,4246275814,0
98864,74,30,6958167195,0
98865,75,30,5440323712,0
98866,70,12,24972908825,0
98867,76,20,4934067588,0
98868,70,16,31254056272,0
98869,74,18,8680495936,0
98870,69,4,59596028856,0
98871,69,38,10897689467,0
98872,77,36,2957513686,0
98873,75,28,5718326323,0
98874,67,10,80341131586,0
98875,72,12,17755468380,0
98876,72,20,13092275736,0
98877,70,0,32306336544,0
98878,69,6,50811329857,0
98879,66,2,131000000000,0
98880,71,26,23608051326,0
98881,70,10,29678400384,0
98882,71,6,23844525546,0
98883,75,22,6268196280,0
98884,72,34,8317246080,0
98885,70,26,23925690817,0
98886,75,18,7089400836,0
98887,74,12,8133879712,0
98888,73,30,13079652464,0
98889,73,16,10347547168,0
98890,69,16,29019574980,0
98891,59,2,1040000000000,0
98892,75,36,5096784753,0
98893,76,60,1716002680,0
98894,68,8,68832785835,0
98895,74,48,3438752355,0
98896,76,28,3640623273,0
98897,73,10,15344731080,0
98898,69,6,56612502916,0
98899,75,50,3990660440,0
98900,78,42,2049356731,0
98901,64,4,182000000000,0
98902,73,36,8355539900,0
98903,66,16,67821565040,0
98904,66,12,109000000000,0
98905,67,6,102000000000,0
98906,74,20,7475173328,0
98907,74,26,7819462908,0
98908,75,20,4956293520,0
98909,67,30,77344726591,0
98910,72,22,11662834176,0
98911,72,22,15833801484,0
98912,76,32,3648736392,0
98913,69,24,19714578352,0
98914,72,28,9115108032,0
98915,71,16,23742355712,0
98916,72,20,10437081239,0
98917,71,24,11929633792,0
98918,69,6,60381299580,0
98919,76,26,5109267240,0
98920,70,20,40796636580,0
98921,74,28,8536888751,0
98922,72,30,14685556914,0
98923,71,32,12805166353,0
98924,66,2,155000000000,0
98925,79,42,1044205040,0
98926,74,30,8101832606,0
98927,68,6,37297092800,0
98928,78,46,1448396552,0
98929,72,12,21097118285,0
98930,72,12,15729987448,0
98931,73,12,11239098318,0
98932,60,4,565000000000,0
98933,75,38,5368234480,0
98934,75,32,4859361840,0
98935,68,18,31378745664,0
98936,64,0,338000000000,0
98937,69,32,19992629664,0
98938,73,20,11060033472,0
98939,65,16,127000000000,0
98940,72,4,25263084132,0
98941,71,12,30486922974,0
98942,68,36,25506274275,0
98943,74,44,3979751412,0
98944,78,32,1528689764,0
98945,75,44,3233430300,0
98946,71,6,29141217408,0
98947,66,8,127000000000,0
98948,69,16,48932933448,0
98949,75,22,6355188840,0
98950,71,22,12968918998,0
98951,78,44,1272422298,0
98952,75,18,7003682385,0
98953,74,24,7874850901,0
98954,66,10,114000000000,0
98955,71,16,21067463416,0
98956,71,38,12364749096,0
98957,80,32,1010086503,0
98958,74,10,10104104484,0
98959,74,36,7701325143,0
98960,81,64,531166475,0
98961,73,18,15291695167,0
98962,73,12,10592712768,0
98963,74,22,7557035090,0
98964,74,26,10139504536,0
98965,73,18,14603926621,0
98966,74,16,7759656800,0
98967,74,14,9467705933,0
98968,69,32,19049357425,0
98969,76,22,4120151231,0
98970,76,16,5115073536,0
98971,72,38,5440036716,0
98972,75,18,7417231716,0
98973,75,18,8752834615,0
98974,66,12,76048979527,0
98975,79,42,953175804,0
98976,72,14,18565853874,0
98977,71,8,31370666064,0
98978,70,28,11961138615,0
98979,77,28,3733604916,0
98980,69,16,41114654004,0
98981,67,8,88911200308,0
98982,72,16,15507290112,0
98983,74,40,5618252160,0
98984,75,20,6615182070,0
98985,69,6,44861234544,0
98986,68,8,83960217522,0
98987,72,26,15870345197,0
98988,65,10,160000000000,0
98989,68,4,57554756944,0
98990,76,22,3127409964,0
98991,76,20,3848153216,0
98992,67,6,104000000000,0
98993,68,4,60734362944,0
98994,65,4,126000000000,0
98995,77,42,2924254104,0
98996,68,12,80900970985,0
98997,73,22,12861257472,0
98998,65,8,156000000000,0
98999,72,10,17828341580,0
99000,73,2,21076132672,0
99001,68,4,68607075980,0
99002,67,4,83317391883,0
99003,67,20,41271407956,0
99004,73,34,7549908219,0
99005,78,26,2283441982,0
99006,76,34,3821221356,0
99007,75,48,3307004352,0
99008,72,6,19141936960,0
99009,64,24,96522828160,0
99010,72,24,16205276174,0
99011,68,4,67359915816,0
99012,74,18,10232945376,0
99013,74,22,9649021396,0
99014,67,6,72533371392,0
99015,66,0,137000000000,0
99016,67,24,35136215360,0
99017,64,6,174000000000,0
99018,79,54,1043032320,0
99019,73,16,14520394513,0
99020,71,14,21672958512,0
99021,66,4,117000000000,0
99022,75,30,4653254970,0
99023,71,28,10387880370,0
99024,65,6,188000000000,0
99025,69,10,42336035296,0
99026,78,30,1953804148,0
99027,71,28,14307584364,0
99028,69,18,31451518080,0
99029,70,20,21703231980,0
99030,79,30,1309732285,0
99031,69,4,53223973398,0
99032,73,32,9512888547,0
99033,72,22,16236053225,0
99034,71,6,24240574112,0
99035,69,30,32100773895,0
99036,74,28,6951452400,0
99037,70,22,23002096320,0
99038,74,8,11948284552,0
99039,71,10,25222751227,0
99040,69,32,16010494820,0
99041,71,12,29183732096,0
99042,72,30,16243218377,0
99043,67,22,72725428068,0
99044,58,4,1200000000000,0
99045,70,18,20477136901,0
99046,72,16,17099685593,0
99047,71,14,21797575392,0
99048,73,14,11924268859,0
99049,75,26,5461839892,0
99050,73,22,10854691465,0
99051,66,6,121000000000,0
99052,72,6,18499225724,0
99053,73,26,7716621204,0
99054,75,28,5548004928,0
99055,74,14,10242632520,0
99056,73,20,11947528425,0
99057,76,36,4208187282,0
99058,70,20,21923257088,0
99059,69,14,32882531634,0
99060,71,26,14002288533,0
99061,76,24,4495580971,0
99062,73,10,10906252350,0
99063,70,24,41413088136,0
99064,75,32,5510820145,0
99065,78,50,1502544000,0
99066,80,48,760629792,0
99067,70,20,26271608767,0
99068,71,12,30686724796,0
99069,70,14,38653928181,0
99070,71,12,16674170688,0
99071,67,14,63222603847,0
99072,65,0,248000000000,0
99073,74,32,7550385276,0
99074,69,16,46763709768,0
99075,73,14,12224712996,0
99076,73,38,9094150075,0
99077,74,30,5927547252,0
99078,61,2,495000000000,0
99079,67,10,91589287678,0
99080,72,12,11460018464,0
99081,71,26,16357749984,0
99082,78,40,1587411500,0
99083,71,28,21206779387,0
99084,65,6,160000000000,0
99085,74,22,8054087328,0
99086,74,28,7972128678,0
99087,66,16,83931400473,0
99088,78,70,911977596,0
99089,71,6,23670294158,0
99090,68,14,54425364756,0
99091,67,12,88238027875,0
99092,74,24,4830070014,0
99093,77,30,3207795228,0
99094,73,16,10481066640,0
99095,72,28,17106136768,0
99096,70,4,26788957440,0
99097,72,12,16665827976,0
99098,72,18,16677233029,0
99099,69,10,42752271444,0
99100,70,6,25352447904,0
99101,70,6,38226680512,0
99102,75,24,4921355328,0
99103,73,18,13560848109,0
99104,73,14,17124505768,0
99105,71,12,18811445184,0
99106,65,10,122000000000,0
99107,70,8,36253598248,0
99108,79,46,1114488480,0
99109,71,20,22441796352,0
99110,72,20,11862529920,0
99111,72,20,9789962160,0
99112,76,52,3345230784,0
99113,78,30,1799271300,0
99114,75,38,3422695528,0
99115,67,10,83273272320,0
99116,71,18,19786237776,0
99117,74,46,5419939124,0
99118,72,32,9700531168,0
99119,72,20,17262305072,0
99120,74,6,9754410400,0
99121,73,14,12621019696,0
99122,72,30,11625952240,0
99123,71,22,21687656416,0
99124,73,18,10226912452,0
99125,76,30,3994463059,0
99126,75,22,4154208780,0
99127,71,12,23795074963,0
99128,65,32,64220592663,0
99129,73,22,14443334808,0
99130,79,50,1230512337,0
99131,71,16,20587176890,0
99132,74,18,8183516544,0
99133,72,22,8868717729,0
99134,72,34,6672448512,0
99135,73,16,9623968921,0
99136,73,18,11269211620,0
99137,70,28,19885331322,0
99138,72,26,9825602679,0
99139,74,20,7415565120,0
99140,60,10,491000000000,0
99141,76,32,3224088608,0
99142,69,16,31707941854,0
99143,72,14,20967609184,0
99144,66,22,58752300440,0
99145,61,4,620000000000,0
99146,71,12,26688889827,0
99147,67,16,75221684928,0
99148,68,12,49106675856,0
99149,73,10,13762076237,0
99150,71,26,9211970448,0
99151,76,34,3527607216,0
99152,75,20,5452102102,0
99153,74,22,6384947136,0
99154,76,20,5174694252,0
99155,74,32,7808433366,0
99156,68,22,31402241714,0
99157,73,24,13565582750,0
99158,75,30,4937379840,0
99159,72,26,10231845120,0
99160,70,38,18781374240,0
99161,74,34,5877555200,0
99162,69,10,62451738641,0
99163,75,22,7734399880,0
99164,76,26,4816007669,0
99165,67,14,96199484220,0
99166,75,12,6191632986,0
99167,70,22,25432666344,0
99168,67,8,103000000000,0
99169,73,28,11285631763,0
99170,76,30,3649582175,0
99171,68,6,70086989340,0
99172,66,24,67215905879,0
99173,74,20,7036755838,0
99174,68,14,45874684836,0
99175,63,2,404000000000,0
99176,74,30,5606706907,0
99177,66,12,92987765920,0
99178,72,26,15990075315,0
99179,68,12,64116597408,0
99180,67,14,83332295316,0
99181,71,16,15663754400,0
99182,66,8,121000000000,0
99183,70,10,31998201600,0
99184,72,34,11275093487,0
99185,72,24,15703055824,0
99186,72,44,9025659264,0
99187,75,32,4841926080,0
99188,70,6,44858076921,0
99189,67,10,93689991648,0
99190,73,10,11904028080,0
99191,72,20,16143632976,0
99192,67,4,115000000000,0
99193,73,20,8748305388,0
99194,75,32,7231234688,0
99195,68,4,82205834949,0
99196,66,16,68533517360,0
99197,72,32,12455383216,0
99198,76,36,3351823736,0
99199,72,16,17783872976,0
99200,72,26,19364139136,0
99201,75,16,8729633408,0
99202,78,32,1673685664,0
99203,74,34,7506284886,0
99204,74,24,8976212585,0
99205,79,38,1656061260,0
99206,75,16,7054807536,0
99207,70,32,15454644688,0
99208,69,24,29550264850,0
99209,74,26,6794724336,0
99210,76,14,5622372864,0
99211,78,26,2173424932,0
99212,77,32,3029031600,0
99213,72,2,24526648492,0
99214,74,26,9982221830,0
99215,74,34,3562706560,0
99216,72,42,14772112457,0
99217,70,6,31983566013,0
99218,78,26,2223501280,0
99219,75,32,5136180464,0
99220,79,32,1382652679,0
99221,67,2,139000000000,0
99222,72,14,24045003444,0
99223,76,26,5144444640,0
99224,72,16,15888604598,0
99225,75,34,5640723984,0
99226,57,10,893000000000,0
99227,77,34,2421232412,0
99228,72,10,13702186512,0
99229,73,18,11846723744,0
99230,75,26,5141047248,0
99231,65,8,120000000000,0
99232,72,22,14216015787,0
99233,72,18,12416326596,0
99234,77,24,3365984916,0
99235,72,18,11897971146,0
99236,75,28,6457226160,0
99237,72,16,12960906112,0
99238,69,18,33767296680,0
99239,76,38,2388576717,0
99240,69,2,56981909540,0
99241,64,14,107000000000,0
99242,72,40,9401634720,0
99243,70,12,40824297666,0
99244,72,28,8952138396,0
99245,79,34,1234393730,0
99246,73,20,10538231396,0
99247,65,10,92156498575,0
99248,73,28,12910769088,0
99249,78,32,1806819672,0
99250,79,26,1572550196,0
99251,67,0,77431646502,0
99252,70,12,38786303796,0
99253,71,8,26170912448,0
99254,76,38,4360872180,0
99255,74,10,11856510568,0
99256,76,52,2400528921,0
99257,73,14,14493257832,0
99258,71,32,9623046908,0
99259,72,26,17344705504,0
99260,72,22,16943426262,0
99261,75,14,7232903559,0
99262,77,26,3144713097,0
99263,75,16,5565103296,0
99264,74,18,7621624380,0
99265,76,28,4157302282,0
99266,76,42,3271688000,0
99267,65,8,98624389968,0
99268,68,6,75922462656,0
99269,70,14,40152971136,0
99270,71,10,34384386848,0
99271,70,10,41279236176,0
99272,65,16,96071612013,0
99273,63,0,432000000000,0
99274,78,30,1941663360,0
99275,71,18,21659466078,0
99276,76,42,2365738884,0
99277,70,16,23474778000,0
99278,74,30,5333271450,0
99279,56,10,979000000000,0
99280,69,20,36807471276,0
99281,71,6,26764234752,0
99282,69,0,48267060240,0
99283,76,42,4227282915,0
99284,68,16,55732977202,0
99285,75,10,8125040464,0
99286,64,2,176000000000,0
99287,68,16,48033606960,0
99288,69,10,34678823140,0
99289,68,6,43143071725,0
99290,67,8,94397426316,0
99291,72,6,22758795456,0
99292,72,16,19505530732,0
99293,70,8,33794717368,0
99294,73,22,11845064196,0
99295,78,66,956004509,0
99296,71,26,22783956480,0
99297,78,44,1592073045,0
99298,75,22,7243047112,0
99299,82,50,322844400,0
99300,73,22,11145716736,0
99301,70,10,35450741337,0
99302,67,10,68168209824,0
99303,74,44,6394865856,0
99304,74,22,7251559379,0
99305,71,22,16894134592,0
99306,70,34,10563943392,0
99307,68,8,69557711976,0
99308,79,50,588927135,0
99309,66,8,98582354640,0
99310,76,44,2532897696,0
99311,76,46,2968287098,0
99312,75,24,5497741747,0
99313,70,10,40344920000,0
99314,78,32,2507484012,0
99315,66,40,35802048024,0
99316,74,38,5147986824,0
99317,76,32,3979104026,0
99318,72,14,17999310928,0
99319,74,30,8180403120,0
99320,76,32,3699962756,0
99321,65,6,122000000000,0
99322,70,12,27990614799,0
99323,67,26,67616445852,0
99324,71,20,20453843088,0
99325,73,16,13097758394,0
99326,67,2,114000000000,0
99327,72,4,22048678375,0
99328,70,16,23243326875,0
99329,72,18,17013184908,0
99330,69,14,52868735640,0
99331,71,20,27836656220,0
99332,77,40,2798085340,0
99333,71,18,22801456505,0
99334,72,10,17400318432,0
99335,69,10,34687522420,0
99336,81,54,541047132,0
99337,75,28,5051368448,0
99338,74,28,7603583040,0
99339,77,36,2717794218,0
99340,68,36,40004496896,0
99341,74,22,8663333952,0
99342,75,34,3109485357,0
99343,68,6,65543790622,0
99344,68,10,69002082230,0
99345,68,2,85634360128,0
99346,71,24,24301161204,0
99347,69,30,44440033005,0
99348,73,20,15700976191,0
99349,74,46,5614036056,0
99350,74,16,9564819408,0
99351,71,20,21115491327,0
99352,63,14,189000000000,0
99353,75,20,6128691432,0
99354,69,16,33298727040,0
99355,70,12,33118856640,0
99356,69,22,30309458256,0
99357,75,38,2109294873,0
99358,70,24,21017893392,0
99359,71,10,17402509080,0
99360,71,14,23060325267,0
99361,76,56,2294796005,0
99362,70,18,39274285068,0
99363,75,20,7880242800,0
99364,69,10,36692055064,0
99365,75,36,6160667980,0
99366,73,12,10595578745,0
99367,67,18,65447802792,0
99368,70,10,31494854965,0
99369,71,20,16200026908,0
99370,75,32,5341553639,0
99371,69,14,30932973553,0
99372,61,2,562000000000,0
99373,68,14,51663011840,0
99374,73,30,8213811010,0
99375,63,18,82405143936,0
99376,62,6,382000000000,0
99377,69,8,39996020673,0
99378,72,16,17437700799,0
99379,72,24,19108069558,0
99380,78,42,1465736960,0
99381,65,6,161000000000,0
99382,74,32,7497469863,0
99383,69,14,38638824762,0
99384,68,32,61583261985,0
99385,66,12,88612322240,0
99386,74,26,10666126060,0
99387,76,24,4023245672,0
99388,78,56,2003932224,0
99389,74,16,9466287720,0
99390,75,26,3694198368,0
99391,73,16,14527217271,0
99392,73,34,10360919826,0
99393,76,26,3477923009,0
99394,78,56,1968923390,0
99395,76,32,4520237070,0
99396,68,14,54901421568,0
99397,71,6,33304228751,0
99398,77,12,3537759744,0
99399,74,14,9055427168,0
99400,70,16,29646996192,0
99401,71,14,18841034115,0
99402,73,22,10941060693,0
99403,74,20,6453632487,0
99404,74,18,10182047540,0
99405,74,14,8836131259,0
99406,70,18,21650543424,0
99407,69,34,13532959662,0
99408,70,28,20476798080,0
99409,67,2,103000000000,0
99410,66,6,115000000000,0
99411,72,22,11100655117,0
99412,73,28,11689876416,0
99413,69,0,63655847760,0
99414,74,46,6895072592,0
99415,65,4,223000000000,0
99416,75,26,6715660020,0
99417,75,16,7531115904,0
99418,72,40,13210989120,0
99419,65,8,159000000000,0
99420,73,22,7660378656,0
99421,70,12,34148494480,0
99422,67,16,88438643280,0
99423,66,12,130000000000,0
99424,78,32,2430713061,0
99425,66,8,99200374292,0
99426,66,8,113000000000,0
99427,75,32,3533724271,0
99428,68,10,56682527224,0
99429,66,22,103000000000,0
99430,68,12,63257429648,0
99431,69,12,61676033184,0
99432,75,42,5001991644,0
99433,77,26,3510485760,0
99434,70,2,41613607980,0
99435,71,8,25279262379,0
99436,63,14,193000000000,0
99437,68,30,36234545280,0
99438,71,4,34675642413,0
99439,69,20,34057471488,0
99440,72,16,16536080216,0
99441,70,16,23529540560,0
99442,74,10,8970257520,0
99443,65,14,119000000000,0
99444,77,22,2724340473,0
99445,76,60,667651446,0
99446,70,28,18265861440,0
99447,67,20,57046844160,0
99448,74,16,10809822554,0
99449,71,18,26209795577,0
99450,74,26,7594687059,0
99451,69,6,37749755424,0
99452,74,28,6770112306,0
99453,72,14,18017496504,0
99454,75,20,7155145235,0
99455,66,10,117000000000,0
99456,75,30,3932876800,0
99457,72,30,9542080665,0
99458,72,16,15893746288,0
99459,78,58,1354752000,0
99460,67,6,124000000000,0
99461,75,32,5246739343,0
99462,64,10,159000000000,0
99463,71,34,18939950100,0
99464,77,52,1482508020,0
99465,76,30,4394429340,0
99466,64,22,77462922240,0
99467,79,54,1393063245,0
99468,72,22,12781787020,0
99469,65,10,152000000000,0
99470,74,26,8670058886,0
99471,70,24,32973798912,0
99472,71,12,26834709125,0
99473,64,20,133000000000,0
99474,61,18,201000000000,0
99475,72,20,21643640447,0
99476,70,20,21336682609,0
99477,77,46,1893866536,0
99478,72,10,20477985696,0
99479,62,4,495000000000,0
99480,60,12,653000000000,0
99481,75,20,7079901431,0
99482,74,18,9542373538,0
99483,67,12,71251256250,0
99484,76,42,3245738560,0
99485,75,14,7474342813,0
99486,77,34,1953853641,0
99487,70,4,37112925360,0
99488,75,42,6412694300,0
99489,70,12,36318271655,0
99490,74,16,10659464190,0
99491,73,36,6717088260,0
99492,74,10,10130710341,0
99493,76,24,4590327504,0
99494,70,28,19149782511,0
99495,71,20,21941274980,0
99496,75,16,7454798419,0
99497,64,16,214000000000,0
99498,74,38,8458407695,0
99499,68,2,67973083456,0
99500,73,36,6279706699,0
99501,76,18,5023328184,0
99502,73,30,12011758416,0
99503,63,0,298000000000,0
99504,78,46,1468070200,0
99505,81,62,303414400,0
99506,76,36,3313915677,0
99507,66,0,121000000000,0
99508,69,4,59542699924,0
99509,73,14,13982199697,0
99510,67,2,99388687360,0
99511,77,40,1521297690,0
99512,64,10,184000000000,0
99513,74,36,6400422252,0
99514,73,20,13037542687,0
99515,72,14,20157296160,0
99516,77,28,3169009776,0
99517,71,30,12605984343,0
99518,71,14,26993949692,0
99519,67,22,60758409600,0
99520,74,26,9109484720,0
99521,75,16,5887586508,0
99522,79,38,1430435824,0
99523,74,28,7168148975,0
99524,62,10,403000000000,0
99525,73,38,9306638208,0
99526,79,30,1375016792,0
99527,66,18,63036629676,0
99528,76,30,4239560089,0
99529,68,14,56677040560,0
99530,74,34,8351030856,0
99531,73,30,11335425612,0
99532,69,26,26052131266,0
99533,69,22,17480510604,0
99534,78,52,1955626015,0
99535,74,24,9578320135,0
99536,66,14,116000000000,0
99537,71,20,22781612160,0
99538,69,6,56493953588,0
99539,69,10,53710879568,0
99540,65,6,97899734132,0
99541,74,26,7150969728,0
99542,73,20,10179530200,0
99543,69,8,48674837376,0
99544,67,10,72229186944,0
99545,70,16,35057351200,0
99546,73,26,9884537576,0
99547,69,8,37941835968,0
99548,69,14,31584138997,0
99549,71,18,20304598416,0
99550,72,14,17139836896,0
99551,72,8,13985740800,0
99552,75,44,4614459660,0
99553,73,14,11074315721,0
99554,72,22,7962999408,0
99555,75,56,2556668880,0
99556,72,38,9957513232,0
99557,71,14,24803316523,0
99558,72,30,9334349307,0
99559,77,36,1839230237,0
99560,70,28,13459765491,0
99561,69,6,50608066560,0
99562,79,66,1066039044,0
99563,75,40,6179321372,0
99564,76,40,3348047220,0
99565,64,30,50398570134,0
99566,72,22,12345011398,0
99567,70,8,30223268592,0
99568,74,26,8481460796,0
99569,67,14,38502618480,0
99570,66,6,117000000000,0
99571,73,38,5795343040,0
99572,70,16,31401480947,0
99573,74,34,4947079026,0
99574,72,8,19355535360,0
99575,58,4,1500000000000,0
99576,65,2,171000000000,0
99577,78,34,2264163314,0
99578,65,8,119000000000,0
99579,73,16,12979207515,0
99580,63,4,302000000000,0
99581,70,12,31793147789,0
99582,73,16,11569252960,0
99583,72,34,7347206608,0
99584,67,12,74768389173,0
99585,66,22,47563742369,0
99586,80,52,665126496,0
99587,72,16,18545565711,0
99588,69,4,43694901075,0
99589,76,46,3386921188,0
99590,69,20,33904364672,0
99591,74,16,8128643880,0
99592,63,8,216000000000,0
99593,70,8,48322850384,0
99594,76,24,3315403773,0
99595,70,34,17092654656,0
99596,72,10,20728286397,0
99597,71,22,20593955520,0
99598,70,2,43754587968,0
99599,75,24,5459056992,0
99600,80,56,778552320,0
99601,78,46,1948991616,0
99602,58,6,1090000000000,0
99603,66,18,53816575625,0
99604,75,42,5068441595,0
99605,67,20,90492190976,0
99606,74,30,5234753568,0
99607,72,24,12596583696,0
99608,77,44,1986420000,0
99609,68,28,43703486820,0
99610,66,2,135000000000,0
99611,67,10,84238537328,0
99612,74,20,9532449504,0
99613,71,0,32614132320,0
99614,76,24,4090897545,0
99615,75,36,4232484710,0
99616,75,20,6551652672,0
99617,71,14,25380007991,0
99618,73,12,11475584624,0
99619,70,18,34674020136,0
99620,70,24,20826839880,0
99621,73,50,7709977344,0
99622,72,10,25085027408,0
99623,70,6,34361139519,0
99624,70,2,46926811250,0
99625,72,14,17793872612,0
99626,68,12,60213682557,0
99627,67,10,73779768000,0
99628,71,8,31262371639,0
99629,77,44,2915633112,0
99630,73,30,9325039680,0
99631,78,30,2228290416,0
99632,66,20,88976067966,0
99633,76,18,5165467008,0
99634,67,4,84989851200,0
99635,75,14,5905501930,0
99636,63,0,309000000000,0
99637,71,20,21194023326,0
99638,69,12,38535545720,0
99639,73,18,14432260360,0
99640,69,18,39417580224,0
99641,76,26,5155302425,0
99642,77,30,2879163430,0
99643,70,14,26687392380,0
99644,72,18,13879644660,0
99645,75,36,3176979660,0
99646,74,24,9921694764,0
99647,73,30,5242687632,0
99648,70,20,29490790212,0
99649,72,22,18301564961,0
99650,66,4,173000000000,0
99651,69,28,19931914864,0
99652,74,30,6047434512,0
99653,75,26,4722132688,0
99654,72,6,16883695040,0
99655,74,20,9126409920,0
99656,79,32,1311219400,0
99657,69,34,17555878144,0
99658,75,42,2646557696,0
99659,65,4,184000000000,0
99660,71,22,17161323616,0
99661,74,18,8968153812,0
99662,69,20,38971497600,0
99663,73,16,11936904230,0
99664,71,30,11660023440,0
99665,74,26,5092165840,0
99666,75,48,4736405632,0
99667,68,12,48395064720,0
99668,67,4,76593761244,0
99669,72,12,21226746400,0
99670,68,12,37489210913,0
99671,73,42,9644479488,0
99672,65,8,159000000000,0
99673,75,32,4097421845,0
99674,68,8,73975760906,0
99675,69,10,50688043884,0
99676,75,10,8940417823,0
99677,69,8,55128275517,0
99678,75,40,6473925472,0
99679,74,26,7787734295,0
99680,71,18,26847414744,0
99681,73,24,11309049837,0
99682,66,16,79267328868,0
99683,68,32,21728217059,0
99684,75,12,9043234543,0
99685,71,10,31836641164,0
99686,76,34,4632499200,0
